variante,agente,capas,ticker,fecha_entrada,fecha_salida,precio_entrada,precio_salida,retorno,motivo_salida,score_entrada,criterio_pe_historico,criterio_pe_proyectado,criterio_deuda_capital,criterio_crecimiento_eps,criterio_peg,criterio_market_cap
Small · solo Lynch,Small,lynch,CENX,2025-03-31,2025-04-30,18.559999465942383,16.40999984741211,-0.11672443848142766,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,EZPW,2024-12-31,2025-05-30,12.220000267028809,13.449999809265137,0.0995542453635978,senal,5,1,1,0,1,1,1
Small · solo Lynch,Small,lynch,ARCB,2025-03-31,2025-05-30,70.58000183105469,62.689998626708984,-0.11096914918725698,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,HALO,2025-03-31,2025-05-30,63.810001373291016,56.06999969482422,-0.12217610864877504,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,EFSC,2025-03-31,2025-05-30,53.7400016784668,52.939998626708984,-0.01587150128769843,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,CBAN,2025-03-31,2025-05-30,16.149999618530273,15.289999961853027,-0.04717775358867993,senal,4,1,1,0,0,1,1
Small · solo Lynch,Small,lynch,PFBC,2025-03-31,2025-05-30,83.66000366210938,83.61000061035156,0.008352785225182346,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,OII,2025-03-31,2025-05-30,21.809999465942383,19.06999969482422,-0.12650458830232914,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,MNKD,2025-03-31,2025-05-30,5.03000020980835,4.150000095367432,-0.17577515708889968,senal,5,0,1,1,1,1,1
Small · solo Lynch,Small,lynch,LOVE,2025-03-31,2025-05-30,18.18000030517578,19.139999389648438,0.05175268725463078,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,HOFT,2025-03-31,2025-05-30,10.039999961853027,9.819999694824219,-0.022890364607213942,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,ICFI,2025-04-30,2025-05-30,84.95999908447266,85.91999816894531,0.010288298409305341,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,KFRC,2025-04-30,2025-05-30,38.20000076293945,40.79999923706055,0.06699501536627728,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,ACMR,2025-04-30,2025-05-30,19.469999313354492,22.549999237060547,0.15703418951184522,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,ROCK,2025-04-30,2025-05-30,52.95000076293945,58.58000183105469,0.10522069180373239,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,WSBC,2025-04-30,2025-05-30,29.780000686645508,30.780000686645508,0.03254624031495479,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,PRAA,2025-04-30,2025-05-30,18.299999237060547,14.1899995803833,-0.225365370529938,senal,5,1,1,0,1,1,1
Small · solo Lynch,Small,lynch,WHD,2025-04-30,2025-05-30,37.939998626708984,41,0.0795733478365388,senal,4,1,1,1,0,1,0
Small · solo Lynch,Small,lynch,INMD,2025-04-30,2025-05-30,14.100000381469727,14.65999984741211,0.03867681676176593,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,IMXI,2025-04-30,2025-05-30,12.420000076293945,11.029999732971191,-0.11280415273345545,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,APOG,2025-04-30,2025-05-30,39.66999816894531,38.650001525878906,-0.020679555526604054,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,KRYS,2025-04-30,2025-05-30,169.8800048828125,125.95999908447266,-0.259276742650252,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,EIG,2025-04-30,2025-05-30,48.59000015258789,48.66999816894531,0.007155856179564379,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,HASI,2025-04-30,2025-05-30,24.979999542236328,25.049999237060547,0.0017996630611587516,senal,4,1,1,0,1,1,0
Small · solo Lynch,Small,lynch,MLKN,2025-04-30,2025-05-30,16.399999618530273,16.8700008392334,0.038993304543196494,senal,5,1,1,0,1,1,1
Small · solo Lynch,Small,lynch,JBSS,2025-04-30,2025-05-30,66.2699966430664,62.13999938964844,-0.06325819518342435,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,CENX,2025-04-30,2025-05-30,16.40999984741211,15.489999771118164,-0.05700708179547287,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,MAMA,2025-02-28,2025-06-30,6.114999771118164,8.300000190734863,0.35596117349126066,senal,5,0,1,1,1,1,1
Small · solo Lynch,Small,lynch,POWL,2025-03-31,2025-06-30,56.776668548583984,70.1500015258789,0.23613463468177232,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,HURN,2025-03-31,2025-06-30,143.4499969482422,137.5399932861328,-0.042157611704789044,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,ARTNA,2025-03-31,2025-06-30,32.650001525878906,33.560001373291016,0.03634383486198023,senal,5,1,1,0,1,1,1
Small · solo Lynch,Small,lynch,MSEX,2025-03-31,2025-06-30,64.0999984741211,54.18000030517578,-0.15036716050966947,senal,4,0,0,1,1,1,1
Small · solo Lynch,Small,lynch,DFIN,2025-03-31,2025-06-30,43.709999084472656,61.650001525878906,0.4090223799325541,senal,5,1,1,1,0,1,1
Small · solo Lynch,Small,lynch,MMS,2025-04-30,2025-06-30,66.95999908447266,70.19999694824219,0.05154473035974183,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,OMCL,2025-04-30,2025-06-30,31.260000228881836,29.399999618530273,-0.060441242678703766,senal,4,0,0,1,1,1,1
Small · solo Lynch,Small,lynch,CNMD,2025-04-30,2025-06-30,49.11000061035156,52.08000183105469,0.06328488859978498,senal,5,1,1,0,1,1,1
Small · solo Lynch,Small,lynch,ICFI,2025-05-30,2025-06-30,85.91999816894531,84.70999908447266,-0.013396897351377945,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,HALO,2025-05-30,2025-06-30,56.06999969482422,52.02000045776367,-0.07315866336444521,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,INSP,2025-05-30,2025-06-30,138.1999969482422,129.77000427246094,-0.061937267920189276,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,PRAA,2025-05-30,2025-06-30,14.1899995803833,14.75,0.03842523771956108,senal,5,1,1,0,1,1,1
Small · solo Lynch,Small,lynch,POST,2025-05-30,2025-06-30,110.58999633789062,109.02999877929688,-0.015091783661642988,senal,4,1,1,0,1,1,0
Small · solo Lynch,Small,lynch,IMXI,2025-05-30,2025-06-30,11.029999732971191,10.09000015258789,-0.08613663472681887,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,REX,2025-01-31,2025-07-31,20.860000610351562,26.139999389648438,0.25186314291380696,senal,5,0,1,1,1,1,1
Small · solo Lynch,Small,lynch,HRTG,2025-02-28,2025-07-31,11.75,21.09000015258789,0.7930991851008804,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,PNTG,2025-04-30,2025-07-31,25.6200008392334,22.170000076293945,-0.13552557013185562,senal,4,0,0,1,1,1,1
Small · solo Lynch,Small,lynch,NRDS,2025-04-30,2025-07-31,8.960000038146973,10.59000015258789,0.1807380306801072,senal,5,0,1,1,1,1,1
Small · solo Lynch,Small,lynch,CCSI,2025-04-30,2025-07-31,19.860000610351562,20.18000030517578,0.015096914919672466,senal,5,1,1,0,1,1,1
Small · solo Lynch,Small,lynch,EPAC,2025-04-30,2025-07-31,40.369998931884766,38.5099983215332,-0.04702751788286352,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,KMT,2025-04-30,2025-07-31,19.479999542236328,24.760000228881836,0.28146884118079507,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,MATX,2025-04-30,2025-07-31,109.08999633789062,106.77999877929688,-0.018622005264096853,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,LMAT,2025-05-30,2025-07-31,82.19999694824219,81.23999786376953,-0.012666835779052366,senal,4,0,0,1,1,1,1
Small · solo Lynch,Small,lynch,EFSC,2025-05-30,2025-07-31,52.939998626708984,55.189998626708984,0.04746710501729323,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,MNKD,2025-05-30,2025-07-31,4.150000095367432,3.7799999713897705,-0.09006726996616221,senal,5,0,1,1,1,1,1
Small · solo Lynch,Small,lynch,ICFI,2025-06-30,2025-07-31,84.70999908447266,83.88999938964844,-0.01067007448644397,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,INSP,2025-06-30,2025-07-31,129.77000427246094,124.54000091552734,-0.0412615554177429,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,POST,2025-06-30,2025-07-31,109.02999877929688,105.80999755859375,-0.03050339175454375,senal,4,1,1,0,1,1,0
Small · solo Lynch,Small,lynch,ARTNA,2025-06-30,2025-07-31,33.560001373291016,32.650001525878906,-0.028088232034461535,senal,5,1,1,0,1,1,1
Small · solo Lynch,Small,lynch,MSEX,2025-06-30,2025-07-31,54.18000030517578,51.599998474121094,-0.04857118355305168,senal,5,0,1,1,1,1,1
Small · solo Lynch,Small,lynch,IMXI,2025-06-30,2025-07-31,10.09000015258789,8.989999771118164,-0.10990962507136004,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,ITRI,2025-01-31,2025-08-29,107.36000061035156,122.94000244140625,0.143974408306063,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,STRL,2025-03-31,2025-08-29,113.20999908447266,278.5299987792969,1.4578353560925077,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,SPXC,2025-03-31,2025-08-29,128.77999877929688,187.11000061035156,0.4514904422975643,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,HAYW,2025-03-31,2025-08-29,13.920000076293945,16.079999923706055,0.1540175183719672,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,OPFI,2025-03-31,2025-08-29,9.300000190734863,10.210000038146973,0.13141532102437958,senal,4,0,1,0,1,1,1
Small · solo Lynch,Small,lynch,HOPE,2025-03-31,2025-08-29,10.470000267028809,11.130000114440918,0.09228421028756961,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,NRIM,2025-03-31,2025-08-29,18.30500030517578,23.50749969482422,0.29214618146982163,senal,4,0,0,1,1,1,1
Small · solo Lynch,Small,lynch,UFPT,2025-04-30,2025-08-29,208.5399932861328,210.16000366210938,0.006760827456155694,senal,4,0,0,1,1,1,1
Small · solo Lynch,Small,lynch,NRC,2025-04-30,2025-08-29,11.359999656677246,14.6899995803833,0.30148764876743894,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,HIMX,2025-04-30,2025-08-29,7.079999923706055,8.140000343322754,0.19542272971128405,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,LBRT,2025-04-30,2025-08-29,11.5,11.25,-0.016114010445143157,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,ARCB,2025-05-30,2025-08-29,62.689998626708984,73.76000213623047,0.17737878200976187,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,MLKN,2025-05-30,2025-08-29,16.8700008392334,21.110000610351562,0.2612356968246283,senal,5,1,1,0,1,1,1
Small · solo Lynch,Small,lynch,LMAT,2025-07-31,2025-08-29,81.23999786376953,95.37000274658203,0.17518587369952376,senal,4,0,0,1,1,1,1
Small · solo Lynch,Small,lynch,INSP,2025-07-31,2025-08-29,124.54000091552734,93.69000244140625,-0.24846366489952298,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,PNTG,2025-07-31,2025-08-29,22.170000076293945,24.010000228881836,0.08191232064094067,senal,4,0,0,1,1,1,1
Small · solo Lynch,Small,lynch,POST,2025-07-31,2025-08-29,105.80999755859375,113.1500015258789,0.06830056157271613,senal,4,1,1,0,1,1,0
Small · solo Lynch,Small,lynch,NRDS,2025-07-31,2025-08-29,10.59000015258789,10.34000015258789,-0.02458332496708504,senal,5,0,1,1,1,1,1
Small · solo Lynch,Small,lynch,ARTNA,2025-07-31,2025-08-29,32.650001525878906,33.150001525878906,0.023731217279860273,senal,5,1,1,0,1,1,1
Small · solo Lynch,Small,lynch,CNXN,2025-07-31,2025-08-29,61.59000015258789,64.20999908447266,0.044048491945152035,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,MATX,2025-07-31,2025-08-29,106.77999877929688,104.05000305175781,-0.02345233166064964,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,SRCE,2024-09-30,2025-09-30,59.880001068115234,61.560001373291016,0.052503340937193554,tope_temporal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,FBIZ,2025-01-31,2025-09-30,51.65999984741211,51.2599983215332,0.00882897079041789,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,BL,2025-03-31,2025-09-30,48.41999816894531,53.099998474121094,0.09555790492922411,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,SEIC,2025-03-31,2025-09-30,77.62999725341797,84.8499984741211,0.09819615781278679,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,CHCO,2025-03-31,2025-09-30,117.47000122070312,123.87000274658203,0.06765449169087323,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,PEBO,2025-03-31,2025-09-30,29.65999984741211,29.989999771118164,0.03931954383390157,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,CAKE,2025-03-31,2025-09-30,48.65999984741211,54.63999938964844,0.13239530645199848,senal,4,1,1,0,1,1,0
Small · solo Lynch,Small,lynch,INBK,2025-04-30,2025-09-30,21.260000228881836,22.43000030517578,0.059033267532378586,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,EVTC,2025-04-30,2025-09-30,33.939998626708984,33.779998779296875,-0.002913268993095408,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,HRMY,2025-04-30,2025-09-30,29.469999313354492,27.559999465942383,-0.06574662375374296,senal,5,1,1,1,0,1,1
Small · solo Lynch,Small,lynch,EIG,2025-05-30,2025-09-30,48.66999816894531,42.47999954223633,-0.12138531329399127,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,CNMD,2025-06-30,2025-09-30,52.08000183105469,47.029998779296875,-0.09444542925733124,senal,5,1,1,0,1,1,1
Small · solo Lynch,Small,lynch,KFRC,2025-07-31,2025-09-30,34.849998474121094,29.979999542236328,-0.12977948250850524,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,DFIN,2025-07-31,2025-09-30,52.959999084472656,51.43000030517578,-0.029860573063446694,senal,5,1,1,1,0,1,1
Small · solo Lynch,Small,lynch,KFY,2025-07-31,2025-09-30,70.87000274658203,69.9800033569336,-0.006786052121066977,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,ARCB,2025-08-29,2025-09-30,73.76000213623047,69.87000274658203,-0.05368550309168951,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,UFPT,2025-08-29,2025-09-30,210.16000366210938,199.60000610351562,-0.05119693318046692,senal,4,0,0,1,1,1,1
Small · solo Lynch,Small,lynch,INSP,2025-08-29,2025-09-30,93.69000244140625,74.19999694824219,-0.20881829896790216,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,ARTNA,2025-08-29,2025-09-30,33.150001525878906,32.599998474121094,-0.0175745020631346,senal,5,1,1,0,1,1,1
Small · solo Lynch,Small,lynch,KMT,2025-08-29,2025-09-30,21.43000030517578,20.93000030517578,-0.024308142673884703,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,MATX,2025-08-29,2025-09-30,104.05000305175781,98.58999633789062,-0.05342214133917422,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,MGRC,2025-03-31,2025-10-31,111.4000015258789,107.44000244140625,-0.024072063065012528,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,FCF,2025-03-31,2025-10-31,15.539999961853027,15.289999961853027,-0.00042818700436542123,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,RNST,2025-03-31,2025-10-31,33.93000030517578,33.630001068115234,0.0022075914439738664,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,CCBG,2025-03-31,2025-10-31,35.959999084472656,38.900001525878906,0.09415736597461599,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,HWC,2025-03-31,2025-10-31,52.45000076293945,57.11000061035156,0.10470336075554787,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,TRMK,2025-03-31,2025-10-31,34.4900016784668,37.220001220703125,0.09202465193018616,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,UMBF,2025-03-31,2025-10-31,101.0999984741211,106.87999725341797,0.06359455535198655,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,VITL,2025-03-31,2025-10-31,30.469999313354492,32.849998474121094,0.07703175017018737,senal,5,0,1,1,1,1,1
Small · solo Lynch,Small,lynch,BSVN,2025-04-30,2025-10-31,36.400001525878906,41.5099983215332,0.15282647486594358,senal,5,1,1,0,1,1,1
Small · solo Lynch,Small,lynch,CWCO,2025-04-30,2025-10-31,23.239999771118164,34.0099983215332,0.4746636836572664,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,ACMR,2025-05-30,2025-10-31,22.549999237060547,41.459999084472656,0.8367428315614871,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,CBAN,2025-05-30,2025-10-31,15.289999961853027,15.989999771118164,0.05221934077170709,senal,4,1,1,0,0,1,1
