Trade number;Instrument;Account;Strategy;Market pos.;Qty;Entry price;Exit price;Entry time;Exit time;Entry name;Exit name;Profit;Cum. net profit;Commission;Clearing Fee;Exchange Fee;IP Fee;NFA Fee;MAE;MFE;ETD;Bars;
1;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8006,50;8008,25;31/5/2015 21:02:00;1/6/2015 15:01:00;WeekLong;WeekExit;$29,24;$29,24;$5,76;$0,00;$0,00;$0,00;$0,00;$685,00;$360,00;$330,76;1003;
2;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;7959,50;7917,25;7/6/2015 21:01:00;8/6/2015 15:01:00;WeekLong;WeekExit;$-850,76;$-821,52;$5,76;$0,00;$0,00;$0,00;$0,00;$1025,00;$165,00;$1015,76;1010;
3;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;7923,50;7917,75;14/6/2015 21:01:00;15/6/2015 15:01:00;WeekLong;WeekExit;$-120,76;$-942,28;$5,76;$0,00;$0,00;$0,00;$0,00;$870,00;$145,00;$265,76;1020;
4;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8011,00;8029,75;21/6/2015 21:01:00;22/6/2015 15:01:00;WeekLong;WeekExit;$369,24;$-573,04;$5,76;$0,00;$0,00;$0,00;$0,00;$65,00;$695,00;$325,76;963;
5;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;7915,00;7865,25;28/6/2015 21:01:00;29/6/2015 15:01:00;WeekLong;WeekExit;$-1000,76;$-1573,80;$5,76;$0,00;$0,00;$0,00;$0,00;$1065,00;$600,00;$1600,76;1071;
6;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;7867,50;7905,25;5/7/2015 21:01:00;6/7/2015 15:01:00;WeekLong;WeekExit;$749,24;$-824,56;$5,76;$0,00;$0,00;$0,00;$0,00;$190,00;$1265,00;$515,76;1058;
7;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8147,25;8162,50;19/7/2015 21:01:00;20/7/2015 15:01:00;WeekLong;WeekExit;$299,24;$-525,32;$5,76;$0,00;$0,00;$0,00;$0,00;$105,00;$645,00;$345,76;961;
8;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8058,50;8006,75;26/7/2015 21:03:00;27/7/2015 15:01:00;WeekLong;WeekExit;$-1040,76;$-1566,08;$5,76;$0,00;$0,00;$0,00;$0,00;$1230,00;$20,00;$1060,76;1043;
9;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8072,25;8065,50;2/8/2015 21:01:00;3/8/2015 15:01:00;WeekLong;WeekExit;$-140,76;$-1706,84;$5,76;$0,00;$0,00;$0,00;$0,00;$765,00;$410,00;$550,76;1008;
10;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8017,50;8062,00;9/8/2015 21:02:00;10/8/2015 15:01:00;WeekLong;WeekExit;$884,24;$-822,60;$5,76;$0,00;$0,00;$0,00;$0,00;$105,00;$1120,00;$235,76;1028;
11;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8024,25;8056,25;16/8/2015 21:01:00;17/8/2015 15:01:00;WeekLong;WeekExit;$634,24;$-188,36;$5,76;$0,00;$0,00;$0,00;$0,00;$550,00;$680,00;$45,76;1006;
12;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;7859,00;7874,75;11/10/2015 21:01:00;12/10/2015 15:01:00;WeekLong;WeekExit;$309,24;$120,88;$5,76;$0,00;$0,00;$0,00;$0,00;$85,00;$485,00;$175,76;1037;
13;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;7925,75;7955,50;18/10/2015 21:01:00;19/10/2015 15:01:00;WeekLong;WeekExit;$589,24;$710,12;$5,76;$0,00;$0,00;$0,00;$0,00;$225,00;$655,00;$65,76;1059;
14;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8109,75;8124,25;25/10/2015 21:01:00;26/10/2015 15:01:00;WeekLong;WeekExit;$284,24;$994,36;$5,76;$0,00;$0,00;$0,00;$0,00;$270,00;$475,00;$190,76;1060;
15;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8132,75;8195,75;1/11/2015 21:01:00;2/11/2015 15:01:00;WeekLong;WeekExit;$1254,24;$2248,60;$5,76;$0,00;$0,00;$0,00;$0,00;$85,00;$1290,00;$35,76;1060;
16;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8211,50;8139,50;8/11/2015 21:01:00;9/11/2015 11:16:00;WeekLong;Stop loss;$-1445,76;$802,84;$5,76;$0,00;$0,00;$0,00;$0,00;$1440,00;$95,00;$1540,76;829;
17;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;7989,25;8053,25;15/11/2015 21:01:00;16/11/2015 15:01:00;WeekLong;WeekExit;$1274,24;$2077,08;$5,76;$0,00;$0,00;$0,00;$0,00;$175,00;$1325,00;$50,76;1066;
18;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8193,25;8169,25;22/11/2015 21:01:00;23/11/2015 15:01:00;WeekLong;WeekExit;$-485,76;$1591,32;$5,76;$0,00;$0,00;$0,00;$0,00;$720,00;$340,00;$825,76;1016;
19;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8181,50;8171,75;29/11/2015 21:01:00;30/11/2015 15:01:00;WeekLong;WeekExit;$-200,76;$1390,56;$5,76;$0,00;$0,00;$0,00;$0,00;$490,00;$450,00;$650,76;998;
20;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8211,75;8178,75;6/12/2015 21:04:00;7/12/2015 15:01:00;WeekLong;WeekExit;$-665,76;$724,80;$5,76;$0,00;$0,00;$0,00;$0,00;$755,00;$435,00;$1100,76;1000;
21;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8055,50;8061,00;13/12/2015 21:01:00;14/12/2015 15:01:00;WeekLong;WeekExit;$104,24;$829,04;$5,76;$0,00;$0,00;$0,00;$0,00;$1390,00;$645,00;$540,76;1055;
22;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8129,00;8120,00;27/12/2015 21:01:00;28/12/2015 15:01:00;WeekLong;WeekExit;$-185,76;$643,28;$5,76;$0,00;$0,00;$0,00;$0,00;$855,00;$85,00;$270,76;988;
23;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8105,25;8034,25;3/1/2016 21:01:00;4/1/2016 3:06:00;WeekLong;Stop loss;$-1425,76;$-782,48;$5,76;$0,00;$0,00;$0,00;$0,00;$1420,00;$0,00;$1425,76;365;
24;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;7864,50;7880,50;13/3/2016 21:02:00;14/3/2016 15:01:00;WeekLong;WeekExit;$314,24;$-468,24;$5,76;$0,00;$0,00;$0,00;$0,00;$210,00;$565,00;$250,76;1025;
25;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;7907,00;7939,00;20/3/2016 21:01:00;21/3/2016 15:01:00;WeekLong;WeekExit;$634,24;$166,00;$5,76;$0,00;$0,00;$0,00;$0,00;$155,00;$735,00;$100,76;1043;
26;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;7936,75;7912,00;27/3/2016 21:01:00;28/3/2016 15:01:00;WeekLong;WeekExit;$-500,76;$-334,76;$5,76;$0,00;$0,00;$0,00;$0,00;$655,00;$230,00;$730,76;964;
27;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8047,75;8026,00;3/4/2016 21:01:00;4/4/2016 15:01:00;WeekLong;WeekExit;$-440,76;$-775,52;$5,76;$0,00;$0,00;$0,00;$0,00;$600,00;$370,00;$810,76;1060;
28;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;7980,00;7973,25;10/4/2016 21:01:00;11/4/2016 15:01:00;WeekLong;WeekExit;$-140,76;$-916,28;$5,76;$0,00;$0,00;$0,00;$0,00;$220,00;$1045,00;$1185,76;1071;
29;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8031,50;8081,50;17/4/2016 21:01:00;18/4/2016 15:01:00;WeekLong;WeekExit;$994,24;$77,96;$5,76;$0,00;$0,00;$0,00;$0,00;$160,00;$1045,00;$50,76;1055;
30;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;7984,50;7988,75;24/4/2016 21:01:00;25/4/2016 15:01:00;WeekLong;WeekExit;$79,24;$157,20;$5,76;$0,00;$0,00;$0,00;$0,00;$520,00;$135,00;$55,76;1047;
31;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8040,75;8042,25;29/5/2016 21:03:00;30/5/2016 18:03:00;WeekLong;WeekExit;$24,24;$181,44;$5,76;$0,00;$0,00;$0,00;$0,00;$100,00;$130,00;$105,76;768;
32;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8032,25;8046,75;5/6/2016 21:01:00;6/6/2016 15:01:00;WeekLong;WeekExit;$284,24;$465,68;$5,76;$0,00;$0,00;$0,00;$0,00;$60,00;$535,00;$250,76;1025;
33;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;7971,50;7947,50;12/6/2016 21:01:00;13/6/2016 15:01:00;WeekLong;WeekExit;$-485,76;$-20,08;$5,76;$0,00;$0,00;$0,00;$0,00;$580,00;$270,00;$755,76;1059;
34;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;7972,25;7968,00;3/7/2016 21:01:00;4/7/2016 18:02:00;WeekLong;WeekExit;$-90,76;$-110,84;$5,76;$0,00;$0,00;$0,00;$0,00;$250,00;$200,00;$290,76;824;
35;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8054,75;8077,25;10/7/2016 21:01:00;11/7/2016 15:01:00;WeekLong;WeekExit;$444,24;$333,40;$5,76;$0,00;$0,00;$0,00;$0,00;$5,00;$790,00;$345,76;1069;
36;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8117,75;8143,00;17/7/2016 21:01:00;18/7/2016 15:01:00;WeekLong;WeekExit;$499,24;$832,64;$5,76;$0,00;$0,00;$0,00;$0,00;$150,00;$695,00;$195,76;1062;
37;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8187,75;8189,75;24/7/2016 21:01:00;25/7/2016 15:01:00;WeekLong;WeekExit;$34,24;$866,88;$5,76;$0,00;$0,00;$0,00;$0,00;$270,00;$105,00;$70,76;1046;
38;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8266,75;8278,50;31/7/2016 21:01:00;1/8/2016 15:01:00;WeekLong;WeekExit;$229,24;$1096,12;$5,76;$0,00;$0,00;$0,00;$0,00;$300,00;$485,00;$255,76;1056;
39;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8318,75;8311,75;7/8/2016 21:01:00;8/8/2016 15:01:00;WeekLong;WeekExit;$-145,76;$950,36;$5,76;$0,00;$0,00;$0,00;$0,00;$435,00;$255,00;$400,76;1011;
40;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8343,00;8354,25;14/8/2016 21:01:00;15/8/2016 15:01:00;WeekLong;WeekExit;$219,24;$1169,60;$5,76;$0,00;$0,00;$0,00;$0,00;$90,00;$460,00;$240,76;987;
41;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8332,75;8339,25;21/8/2016 21:01:00;22/8/2016 15:01:00;WeekLong;WeekExit;$124,24;$1293,84;$5,76;$0,00;$0,00;$0,00;$0,00;$250,00;$320,00;$195,76;1022;
42;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8311,75;8322,00;28/8/2016 21:01:00;29/8/2016 15:01:00;WeekLong;WeekExit;$199,24;$1493,08;$5,76;$0,00;$0,00;$0,00;$0,00;$110,00;$495,00;$295,76;1005;
43;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8333,50;8321,25;4/9/2016 21:01:00;5/9/2016 18:04:00;WeekLong;WeekExit;$-250,76;$1242,32;$5,76;$0,00;$0,00;$0,00;$0,00;$410,00;$65,00;$315,76;825;
44;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8178,75;8295,25;11/9/2016 21:01:00;12/9/2016 15:01:00;WeekLong;WeekExit;$2324,24;$3566,56;$5,76;$0,00;$0,00;$0,00;$0,00;$375,00;$2495,00;$170,76;1076;
45;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8361,50;8326,00;18/9/2016 21:01:00;19/9/2016 15:01:00;WeekLong;WeekExit;$-715,76;$2850,80;$5,76;$0,00;$0,00;$0,00;$0,00;$885,00;$300,00;$1015,76;1039;
46;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8383,00;8348,50;25/9/2016 21:01:00;26/9/2016 15:01:00;WeekLong;WeekExit;$-695,76;$2155,04;$5,76;$0,00;$0,00;$0,00;$0,00;$815,00;$30,00;$725,76;1055;
47;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8412,25;8397,50;2/10/2016 21:01:00;3/10/2016 15:01:00;WeekLong;WeekExit;$-300,76;$1854,28;$5,76;$0,00;$0,00;$0,00;$0,00;$695,00;$10,00;$310,76;1005;
48;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8402,75;8424,50;9/10/2016 21:01:00;10/10/2016 15:01:00;WeekLong;WeekExit;$429,24;$2283,52;$5,76;$0,00;$0,00;$0,00;$0,00;$115,00;$670,00;$240,76;1006;
49;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8321,00;8325,00;16/10/2016 21:01:00;17/10/2016 15:01:00;WeekLong;WeekExit;$74,24;$2357,76;$5,76;$0,00;$0,00;$0,00;$0,00;$100,00;$485,00;$410,76;1061;
50;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8378,75;8438,25;23/10/2016 21:01:00;24/10/2016 15:01:00;WeekLong;WeekExit;$1184,24;$3542,00;$5,76;$0,00;$0,00;$0,00;$0,00;$10,00;$1270,00;$85,76;1030;
51;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8339,75;8331,50;30/10/2016 21:01:00;31/10/2016 15:01:00;WeekLong;WeekExit;$-170,76;$3371,24;$5,76;$0,00;$0,00;$0,00;$0,00;$200,00;$500,00;$670,76;1079;
52;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8295,25;8222,50;13/11/2016 21:01:00;14/11/2016 11:00:00;WeekLong;Stop loss;$-1460,76;$1910,48;$5,76;$0,00;$0,00;$0,00;$0,00;$1455,00;$395,00;$1855,76;833;
53;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8347,00;8385,50;20/11/2016 21:01:00;21/11/2016 15:01:00;WeekLong;WeekExit;$764,24;$2674,72;$5,76;$0,00;$0,00;$0,00;$0,00;$175,00;$900,00;$135,76;1043;
54;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8394,25;8398,75;27/11/2016 21:01:00;28/11/2016 15:01:00;WeekLong;WeekExit;$84,24;$2758,96;$5,76;$0,00;$0,00;$0,00;$0,00;$335,00;$405,00;$320,76;1027;
55;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8428,75;8399,75;11/12/2016 21:01:00;12/12/2016 15:01:00;WeekLong;WeekExit;$-585,76;$2173,20;$5,76;$0,00;$0,00;$0,00;$0,00;$810,00;$0,00;$585,76;1057;
56;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8457,25;8474,00;18/12/2016 21:01:00;19/12/2016 15:01:00;WeekLong;WeekExit;$329,24;$2502,44;$5,76;$0,00;$0,00;$0,00;$0,00;$165,00;$910,00;$580,76;1001;
57;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8548,50;8557,75;8/1/2017 21:01:00;9/1/2017 15:01:00;WeekLong;WeekExit;$179,24;$2681,68;$5,76;$0,00;$0,00;$0,00;$0,00;$180,00;$290,00;$110,76;1038;
58;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8589,25;8586,75;15/1/2017 21:01:00;16/1/2017 18:02:00;WeekLong;WeekExit;$-55,76;$2625,92;$5,76;$0,00;$0,00;$0,00;$0,00;$170,00;$60,00;$115,76;889;
59;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8580,00;8594,50;22/1/2017 21:01:00;23/1/2017 15:01:00;WeekLong;WeekExit;$284,24;$2910,16;$5,76;$0,00;$0,00;$0,00;$0,00;$265,00;$525,00;$240,76;1067;
60;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8681,75;8655,50;29/1/2017 21:01:00;30/1/2017 15:01:00;WeekLong;WeekExit;$-530,76;$2379,40;$5,76;$0,00;$0,00;$0,00;$0,00;$1015,00;$185,00;$715,76;1023;
61;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8684,50;8691,75;5/2/2017 21:01:00;6/2/2017 15:01:00;WeekLong;WeekExit;$139,24;$2518,64;$5,76;$0,00;$0,00;$0,00;$0,00;$155,00;$310,00;$170,76;1034;
62;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8768,75;8793,00;12/2/2017 21:01:00;13/2/2017 15:01:00;WeekLong;WeekExit;$479,24;$2997,88;$5,76;$0,00;$0,00;$0,00;$0,00;$90,00;$585,00;$105,76;1029;
63;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8862,50;8875,75;19/2/2017 21:01:00;20/2/2017 18:02:00;WeekLong;WeekExit;$259,24;$3257,12;$5,76;$0,00;$0,00;$0,00;$0,00;$10,00;$390,00;$130,76;913;
64;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8878,25;8879,00;26/2/2017 21:01:00;27/2/2017 15:01:00;WeekLong;WeekExit;$9,24;$3266,36;$5,76;$0,00;$0,00;$0,00;$0,00;$370,00;$215,00;$205,76;1069;
65;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8893,00;8898,75;5/3/2017 21:01:00;6/3/2017 15:01:00;WeekLong;WeekExit;$109,24;$3375,60;$5,76;$0,00;$0,00;$0,00;$0,00;$350,00;$170,00;$60,76;1057;
66;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8912,75;8930,50;12/3/2017 21:01:00;13/3/2017 15:01:00;WeekLong;WeekExit;$349,24;$3724,84;$5,76;$0,00;$0,00;$0,00;$0,00;$10,00;$400,00;$50,76;1030;
67;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8930,25;8948,00;19/3/2017 21:01:00;20/3/2017 15:01:00;WeekLong;WeekExit;$349,24;$4074,08;$5,76;$0,00;$0,00;$0,00;$0,00;$30,00;$610,00;$260,76;1049;
68;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8872,75;8908,00;26/3/2017 21:01:00;27/3/2017 15:01:00;WeekLong;WeekExit;$699,24;$4773,32;$5,76;$0,00;$0,00;$0,00;$0,00;$455,00;$915,00;$215,76;1071;
69;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8975,50;8965,25;2/4/2017 21:01:00;3/4/2017 15:01:00;WeekLong;WeekExit;$-210,76;$4562,56;$5,76;$0,00;$0,00;$0,00;$0,00;$790,00;$245,00;$455,76;1043;
70;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8961,00;8954,75;9/4/2017 21:01:00;10/4/2017 15:01:00;WeekLong;WeekExit;$-130,76;$4431,80;$5,76;$0,00;$0,00;$0,00;$0,00;$450,00;$310,00;$440,76;1037;
71;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;8885,50;8930,25;16/4/2017 21:01:00;17/4/2017 15:01:00;WeekLong;WeekExit;$889,24;$5321,04;$5,76;$0,00;$0,00;$0,00;$0,00;$100,00;$935,00;$45,76;1005;
72;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9019,00;9039,00;23/4/2017 21:01:00;24/4/2017 15:01:00;WeekLong;WeekExit;$394,24;$5715,28;$5,76;$0,00;$0,00;$0,00;$0,00;$55,00;$530,00;$135,76;1075;
73;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9120,00;9160,25;30/4/2017 21:01:00;1/5/2017 15:01:00;WeekLong;WeekExit;$799,24;$6514,52;$5,76;$0,00;$0,00;$0,00;$0,00;$20,00;$1000,00;$200,76;992;
74;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9174,75;9187,00;7/5/2017 21:01:00;8/5/2017 15:01:00;WeekLong;WeekExit;$239,24;$6753,76;$5,76;$0,00;$0,00;$0,00;$0,00;$150,00;$270,00;$30,76;1057;
75;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9226,50;9235,75;14/5/2017 21:01:00;15/5/2017 15:01:00;WeekLong;WeekExit;$179,24;$6933,00;$5,76;$0,00;$0,00;$0,00;$0,00;$225,00;$255,00;$75,76;1050;
76;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9191,50;9233,25;21/5/2017 21:01:00;22/5/2017 15:01:00;WeekLong;WeekExit;$829,24;$7762,24;$5,76;$0,00;$0,00;$0,00;$0,00;$200,00;$905,00;$75,76;1059;
77;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9333,50;9326,50;28/5/2017 21:01:00;29/5/2017 18:03:00;WeekLong;WeekExit;$-145,76;$7616,48;$5,76;$0,00;$0,00;$0,00;$0,00;$175,00;$25,00;$170,76;788;
78;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9411,50;9412,75;4/6/2017 21:01:00;5/6/2017 15:01:00;WeekLong;WeekExit;$19,24;$7635,72;$5,76;$0,00;$0,00;$0,00;$0,00;$120,00;$250,00;$230,76;1047;
79;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9266,00;9185,00;11/6/2017 21:01:00;12/6/2017 8:42:00;WeekLong;Stop loss;$-1625,76;$6009,96;$5,76;$0,00;$0,00;$0,00;$0,00;$1620,00;$90,00;$1715,76;692;
80;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9231,25;9299,75;18/6/2017 21:01:00;19/6/2017 15:01:00;WeekLong;WeekExit;$1364,24;$7374,20;$5,76;$0,00;$0,00;$0,00;$0,00;$35,00;$1505,00;$140,76;1063;
81;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9337,50;9303,75;25/6/2017 21:01:00;26/6/2017 15:01:00;WeekLong;WeekExit;$-680,76;$6693,44;$5,76;$0,00;$0,00;$0,00;$0,00;$910,00;$770,00;$1450,76;1047;
82;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9191,75;9111,25;2/7/2017 21:01:00;3/7/2017 12:02:00;WeekLong;Stop loss;$-1615,76;$5077,68;$5,76;$0,00;$0,00;$0,00;$0,00;$1610,00;$460,00;$2075,76;887;
83;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9197,00;9221,00;9/7/2017 21:01:00;10/7/2017 15:01:00;WeekLong;WeekExit;$474,24;$5551,92;$5,76;$0,00;$0,00;$0,00;$0,00;$460,00;$770,00;$295,76;1078;
84;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9372,00;9366,00;16/7/2017 21:01:00;17/7/2017 15:01:00;WeekLong;WeekExit;$-125,76;$5426,16;$5,76;$0,00;$0,00;$0,00;$0,00;$335,00;$315,00;$440,76;1061;
85;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9431,00;9469,25;23/7/2017 21:01:00;24/7/2017 15:01:00;WeekLong;WeekExit;$759,24;$6185,40;$5,76;$0,00;$0,00;$0,00;$0,00;$40,00;$890,00;$130,76;1068;
86;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9429,25;9405,25;30/7/2017 21:01:00;31/7/2017 15:01:00;WeekLong;WeekExit;$-485,76;$5699,64;$5,76;$0,00;$0,00;$0,00;$0,00;$700,00;$565,00;$1050,76;1060;
87;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9440,25;9456,75;6/8/2017 21:01:00;7/8/2017 15:01:00;WeekLong;WeekExit;$324,24;$6023,88;$5,76;$0,00;$0,00;$0,00;$0,00;$330,00;$390,00;$65,76;1063;
88;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9390,25;9431,00;13/8/2017 21:01:00;14/8/2017 15:01:00;WeekLong;WeekExit;$809,24;$6833,12;$5,76;$0,00;$0,00;$0,00;$0,00;$55,00;$1010,00;$200,76;1075;
89;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9316,50;9312,50;20/8/2017 21:01:00;21/8/2017 15:01:00;WeekLong;WeekExit;$-85,76;$6747,36;$5,76;$0,00;$0,00;$0,00;$0,00;$805,00;$300,00;$385,76;1070;
90;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9335,00;9364,75;27/8/2017 21:01:00;28/8/2017 15:01:00;WeekLong;WeekExit;$589,24;$7336,60;$5,76;$0,00;$0,00;$0,00;$0,00;$195,00;$900,00;$310,76;1071;
91;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9487,75;9500,50;3/9/2017 21:01:00;4/9/2017 18:02:00;WeekLong;WeekExit;$249,24;$7585,84;$5,76;$0,00;$0,00;$0,00;$0,00;$225,00;$370,00;$120,76;894;
92;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;9474,75;9503,75;10/9/2017 21:01:00;11/9/2017 15:01:00;WeekLong;WeekExit;$574,24;$8160,08;$5,76;$0,00;$0,00;$0,00;$0,00;$55,00;$845,00;$270,76;1064;
